Admission after 5 p.m. is $6 for adults, $3 for ages 6-11;Gate;;2013-08-12 17:00:00;0
Share the Fun;Bruce L. Rastetter 4-H Exhibits Building;;2013-08-12 17:00:00;1
"Shearing and Shaping Christmas Trees," Iowa Christmas Tree Growers Association;John Deere Agriculture Building;;2013-08-12 17:00:00;0
The TAF Magic Show;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;Sponsored by Iowa's Farmers;2013-08-12 17:00:00;0
Wire Jewelry, Christina Catron;Patty and Jim Cownie Cultural Center;;2013-08-12 17:00:00;0
Predator and Prey: Insects of Iowa and the World;Homemakers' Theater, Maytag Family Theaters;;2013-08-12 17:00:00;0
Double Gold Wine Sampling;Grandfather's Barn, Heritage Village;Until 7 p.m.;2013-08-12 17:00:00;0
KCCI 8 News at 5;Fairview Stage;;2013-08-12 17:00:00;0
Chainsaw Carvers A.J. Lutter and Gary Keenan;South of First Church, Heritage Village;;2013-08-12 17:30:00;0
Country Gospel Artist James David Brown, New Virginia;Farm Bureau Pioneer Hall, Heritage Village;;2013-08-12 17:30:00;0
Deery Brothers Summer Series: Late Models, Sports Mods, Stock Cars, Hobby Stocks and Dirt Trucks;Grandstand;Hot Laps at 5:30 p.m.&semi $17 adults, $5 children ages 6-11, free for children 5 and under;2013-08-12 18:00:00;0
Egg Relay Race, Iowa State Fair and Iowa's Farmers;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;;2013-08-12 18:00:00;0
Air Brush, Shawn Palek;Patty and Jim Cownie Cultural Center;;2013-08-12 18:00:00;0
Wheel Thrown Pottery, Rebecca Brandow;Patty and Jim Cownie Cultural Center;;2013-08-12 18:00:00;0
Glass Beads, Suzanne LaTour Stevens;Patty and Jim Cownie Cultural Center;;2013-08-12 18:00:00;0
Watercolor, Friends of the Left Bank Studio;Patty and Jim Cownie Cultural Center;;2013-08-12 18:00:00;0
Cougar Country and Other Wild Cats of Iowa;Variety Theater, Maytag Family Theaters;;2013-08-12 18:00:00;0
Grape Stomp;Grandfather's Barn, Heritage Village;;2013-08-12 18:00:00;1
Horseshoe Pitching: Open Doubles;Horseshoe Courts, Heritage Village;Contest registration begins 30-60 minutes prior;2013-08-12 18:00:00;1
Horse Show: Belgian, Miniature;Richard O. Jacobson Exhibition Center;;2013-08-12 18:00:00;0
Horse Show: Shire;Richard O. Jacobson Exhibition Center;;2013-08-12 18:00:00;0
Heaviest and Lightest Pigeon Contests;Pigeon/Poultry/Rabbit Building;;2013-08-12 18:00:00;0
Stock Show University;Pioneer Livestock Pavilion;;2013-08-12 18:00:00;0
Team Rock;Expo Hill;;2013-08-12 18:30:00;0
Torch Fired Enamel Jewelry and Stamped Metal Jewelry, Rachel Sims;Patty and Jim Cownie Cultural Center;Materials fee varies&semi pre-registration suggested;2013-08-12 18:30:00;0
Grape Stomp;Grandfather's Barn, Heritage Village;;2013-08-12 18:30:00;1
Milking Demonstration followed by Butter Sculpting Contest;Milking Parlor, north side of Cattle Barn;;2013-08-12 19:00:00;0
"Trial by Jury";Conference Room, Richard O. Jacobson Exhibition Center;Presented by the Young Lawyer's Division of the Iowa State Bar Association;2013-08-12 19:00:00;0
Fresh Fruit Art;Patty and Jim Cownie Cultural Center;;2013-08-12 19:00:00;1
Wire Jewelry Make and Take, Christina Catron;Patty and Jim Cownie Cultural Center;$5+ materials fee;2013-08-12 19:00:00;0
Castle Ridge Bluegrass Band, Eastern Iowa;Farm Bureau Pioneer Hall, Heritage Village;;2013-08-12 19:00:00;0
Hypnotist Ron Diamond;Anne and Bill Riley Stage;;2013-08-12 19:00:00;0
Natalie Stovall Band;Fairview Stage;;2013-08-12 19:00:00;0
Vocalist Beverly Kaye, Ankeny;Grandfather's Barn, Heritage Village;;2013-08-12 19:30:00;0
Hairball;Budweiser Stage;;2013-08-12 19:30:00;0
Air Brush, Shawn Palek;Patty and Jim Cownie Cultural Center;;2013-08-12 20:00:00;0
Glass Beads, Suzanne LaTour Stevens;Patty and Jim Cownie Cultural Center;;2013-08-12 20:00:00;0
Jerrod Niemann;Susan Knapp Amphitheater;;2013-08-12 20:00:00;0
Hypnotist Ron Diamond;Anne and Bill Riley Stage;;2013-08-12 21:00:00;0
Natalie Stovall Band;Fairview Stage;;2013-08-12 21:00:00;0
Hairball;Budweiser Stage;;2013-08-12 21:30:00;0
$3 off Regular Admission with a donation of at least two canned food items&semi limit one donation per ticket;Gate;Until 5 p.m.;2013-08-13 06:00:00;0
4-H Sheep Show: Breeding;Sheep Barn;;2013-08-13 07:30:00;0
4-H Swine Show: Market;Swine Barn;;2013-08-13 07:30:00;0
Gardening Q&A, Polk County Master Gardeners;Discovery Garden, John Deere Agriculture Building;Until 8 p.m.;2013-08-13 08:00:00;1
Beef Cattle Show: Angus;Pioneer Livestock Pavilion;;2013-08-13 08:00:00;0
4-H Beef Cattle Show: Breeding;Pioneer Livestock Pavilion;;2013-08-13 08:00:00;0
Horse Show: Belgian, Shire, Miniature;Richard O. Jacobson Exhibition Center;;2013-08-13 08:00:00;0
Little Hands on the Farm and Wellmark Blue Cross and Blue Shield Volunteer Day;Kids' Zone;Until 7:30 p.m.;2013-08-13 09:00:00;0
Hedrick's Petting Zoo;North of Gate 11;Sponsored by Cellular Advantage&semi until 9 p.m.;2013-08-13 09:00:00;0
I Milked a Cow;Boulevard of Dairy Breeds;Sponsored by ISU Dairy Science Club&semi $2 fee&semi 2 hours;2013-08-13 09:00:00;0
Farm Bureau Cook-out Contest;Grand Concourse;Until Noon;2013-08-13 09:00:00;0
Iowa Craft Beer Tent;Rock Island Avenue;All day;2013-08-13 09:00:00;0
"Remembering Our Fallen" Veterans' Memorial;Richard O. Jacobson Exhibition Center Atrium;Until 9 p.m.;2013-08-13 09:00:00;0
Century Farms Presentation;North of Elwell Family Food Center;Presented by IDALS and the Iowa Farm Bureau Federation;2013-08-13 09:00:00;0
Firestone Display;Grand Concourse;All day;2013-08-13 09:00:00;0
Hands-on Activities Corner;Bruce L. Rastetter 4-H Exhibits Building;Until 4 p.m.;2013-08-13 09:00:00;1
Educational Presentations and Working Exhibits;Bruce L. Rastetter 4-H Exhibits Building;;2013-08-13 09:00:00;1
Butter Sculptures;John Deere Agriculture Building;All day;2013-08-13 09:00:00;0
Seed Survivor Interactive Display;John Deere Agriculture Building;All day;2013-08-13 09:00:00;1
Poppin' Penelope Balloon Art;Atrium, Patty and Jim Cownie Cultural Center;Until 9 p.m.;2013-08-13 09:00:00;0
Name Bracelet Make and Take;Patty and Jim Cownie Cultural Center;10 minutes&semi $2 materials fee&semi until 5 p.m.;2013-08-13 09:00:00;0
Decorative Painting, Sandy Gookin;Patty and Jim Cownie Cultural Center;Until 6 p.m.;2013-08-13 09:00:00;0
China Painting, Iowa China Painters;Patty and Jim Cownie Cultural Center;Until 5 p.m.;2013-08-13 09:00:00;0
Fingernail Art Make and Take;Patty and Jim Cownie Cultural Center;10+ minutes&semi $2 materials fee&semi until 5 p.m.;2013-08-13 09:00:00;0
Candle Make and Take, Mom's Candleworks;Patty and Jim Cownie Cultural Center;10 minutes&semi $5+ materials fee&semi until 7 p.m. ;2013-08-13 09:00:00;0
Personalized Magnet Make and Take;Patty and Jim Cownie Cultural Center;10 minutes&semi $2 materials fee&semi until 5 p.m.;2013-08-13 09:00:00;0
School Activities;Country School, Heritage Village;Until Noon;2013-08-13 09:00:00;0
Grape Getaway Kids' Activities;Across from Grandfather's Barn, Heritage Village;Until 9 p.m.;2013-08-13 09:00:00;0
Country Folk Rock Artists Al Martin & The Enforcers, Pleasantville;Farm Bureau Pioneer Hall, Heritage Village;;2013-08-13 09:00:00;0
Pigeon Show;Pigeon/Poultry/Rabbit Building;;2013-08-13 09:00:00;0
LEGO Art;South Atrium, William C. Knapp Varied Industries Building;Until 9 p.m.;2013-08-13 09:00:00;0
Iowa Championship Auctioneers' Contest;Anne and Bill Riley Stage;;2013-08-13 09:00:00;0
Anything Improv, LLC, Des Moines;Fairview Stage;;2013-08-13 09:00:00;0
Vegetables, Jumbo Exhibits, Edible Nuts, Salsa Basket, Herbs, Hot Peppers and Hot Pepper Plant in Patio Container Judging;John Deere Agriculture Building;;2013-08-13 09:15:00;1
Barbed Wire Art, Vicki Ferriss;Patty and Jim Cownie Cultural Center;;2013-08-13 09:30:00;0
Cooking with Jasper Winery Wine ;Judging Room 3, Elwell Family Food Center;;2013-08-13 09:30:00;0
AllSpice Snack Mix ;Judging Room 4, Elwell Family Food Center;;2013-08-13 09:30:00;0
Horseshoe Pitching: Open Doubles;Horseshoe Courts, Heritage Village;;2013-08-13 09:30:00;0
Halloween Moon Quilts with Patrick Lose;Second Floor, William C. Knapp Varied Industries Building;2 hours&semi $25 materials fee&semi pre-registration suggested;2013-08-13 09:30:00;0
Tatting "Make It and Take It" Session;South Hallway, William C. Knapp Varied Industries Building;$10 materials fee&semi 1-2 hours&semi pre-registration suggested;2013-08-13 09:30:00;0
Press On Southern Gospel, Marshalltown;Budweiser Stage;;2013-08-13 09:30:00;0
Ankeny Dance & Performing Arts Academy, Ankeny;Susan Knapp Amphitheater;;2013-08-13 09:30:00;0
National Anthem sung by "Oh, Say Can You Sing?" contest winner;Porch of the Administration Building;;2013-08-13 10:00:00;0
Blue Ribbon Kids: Polk County Conservation Day;Kids' Club Tent, Kids' Zone;;2013-08-13 10:00:00;0
Pedal Power Pull;Rock Island Avenue;Registration begins at 9 a.m.;2013-08-13 10:00:00;0
Community Benefits of Trees;DNR Building Courtyard;;2013-08-13 10:00:00;0
Cheeseburger Chomp, Iowa State Fair and Iowa's Farmers;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;;2013-08-13 10:00:00;0
Air Brush, Shawn Palek;Patty and Jim Cownie Cultural Center;;2013-08-13 10:00:00;0
Henna Tattoo Art;Patty and Jim Cownie Cultural Center;Until 8 p.m.;2013-08-13 10:00:00;0
Wheel Thrown Pottery, Rebecca Brandow;Patty and Jim Cownie Cultural Center;;2013-08-13 10:00:00;0
Glass Beads, Suzanne LaTour Stevens;Patty and Jim Cownie Cultural Center;;2013-08-13 10:00:00;0
Simple Origami Box Folding, Hansen Family Origami;Patty and Jim Cownie Cultural Center;;2013-08-13 10:00:00;0
VSA Iowa Fest Artist Demonstration: Mixed Media Visual Art, Mark Dempster;Patty and Jim Cownie Cultural Center;;2013-08-13 10:00:00;0
Slumping Plastic, Friends of the Left Bank Studio;Patty and Jim Cownie Cultural Center;;2013-08-13 10:00:00;0
Key Lime Challenge ;Judging Room 1, Elwell Family Food Center;;2013-08-13 10:00:00;0
Cooking with Mr. Dee's ;Judging Room 2, Elwell Family Food Center;;2013-08-13 10:00:00;0
Cougar Country and Other Wild Cats of Iowa;Variety Theater, Maytag Family Theaters;;2013-08-13 10:00:00;0
VSA Iowa Carnival;Hy-Vee Fun Forest;$5&semi until 5 p.m.;2013-08-13 10:00:00;0
VSA Iowa Carnival Face Painting: Kassidy Brede, Kathy Kooyman & Honey Grodt;Hy-Vee Fun Forest;$2-5&semi until 5 p.m.;2013-08-13 10:00:00;0
Chainsaw Carvers A.J. Lutter and Gary Keenan;South of First Church, Heritage Village;;2013-08-13 10:00:00;0
Rock in Prevention Kids' Education, Des Moines;Fairview Stage;;2013-08-13 10:00:00;0
Timberworks Lumberjack Show;Kids' Zone;;2013-08-13 10:30:00;0
The Way We Live Award presented to the Anderson Family, Boone;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;Sponsored by WHO NewsRadio 1040, and Tractor Supply Company;2013-08-13 10:30:00;0
Weaving on a Rug Loom, Teresa Burkhalter;Patty and Jim Cownie Cultural Center;;2013-08-13 10:30:00;0
Torch Fired Enamel Jewelry and Stamped Metal Jewelry, Rachel Sims;Patty and Jim Cownie Cultural Center;Materials fee varies&semi pre-registration suggested;2013-08-13 10:30:00;0
Puckerbrush Potluck ;Judging Room 3, Elwell Family Food Center;;2013-08-13 10:30:00;0
Omni's Sauerbraten ;Judging Room 4, Elwell Family Food Center;;2013-08-13 10:30:00;0
Beard Growing Contest;Farm Bureau Pioneer Hall, Heritage Village;Contest registration begins 30-60 minutes prior;2013-08-13 10:30:00;0
Craig Swalwell Band R&B, Maxwell;Budweiser Stage;;2013-08-13 10:30:00;0
$25 Unlimited Ride Wristbands;Midway;Until 5 p.m.;2013-08-13 11:00:00;0
Mango and Dango Stage Performance;Expo Hill;;2013-08-13 11:00:00;0
Bandaloni One Man Band;Strolling;Sponsored by Mountain Valley Water;2013-08-13 11:00:00;0
Milking Demonstration followed by Butter Sculpting Contest;Milking Parlor, north side of Cattle Barn;;2013-08-13 11:00:00;0
The TAF Magic Show;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;Sponsored by Iowa's Farmers;2013-08-13 11:00:00;0
Fresh Fruit Art;Patty and Jim Cownie Cultural Center;;2013-08-13 11:00:00;1
Wire Jewelry Make and Take, Christina Catron;Patty and Jim Cownie Cultural Center;$5+ materials fee;2013-08-13 11:00:00;0
Tie-Dye Techniques, Anita Allen;Patty and Jim Cownie Cultural Center;;2013-08-13 11:00:00;0
Jello ;Judging Room 1, Elwell Family Food Center;;2013-08-13 11:00:00;0
The Great American Spam Championship ;Judging Room 2, Elwell Family Food Center;;2013-08-13 11:00:00;0
Reptiles of Iowa and North America;Homemakers' Theater, Maytag Family Theaters;;2013-08-13 11:00:00;0
Mama Lou: American Strong Woman;Fun Forest Stage, Hy-Vee Fun Forest;ASL interpreted courtesy of the Deaf Action Center and the Iowa State Fair;2013-08-13 11:00:00;0
Grape Stomp;Grandfather's Barn, Heritage Village;;2013-08-13 11:00:00;1
Celebrity One Loft Pigeon Race;Pigeon/Poultry/Rabbit Building;;2013-08-13 11:00:00;0
Iowa State Patrol: The Effects of Alcohol and Cell Phones ;Fairview Stage;;2013-08-13 11:00:00;0
Big Joe Kinser Country Band, Des Moines;Susan Knapp Amphitheater;;2013-08-13 11:00:00;0
Best Cheesecake Using Keebler Products ;Judging Room 3, Elwell Family Food Center;;2013-08-13 11:30:00;0
Seminar: First Time Entries, Pat Berry;Judging Room 4, Elwell Family Food Center;;2013-08-13 11:30:00;0
The ReCycle Show;Fun Forest Stage, Hy-Vee Fun Forest;ASL interpreted courtesy of the Deaf Action Center and the Iowa State Fair;2013-08-13 11:30:00;0
Old-Fashioned Hymn Sing;First Church, Heritage Village;Sponsored by GuideOne Insurance;2013-08-13 11:30:00;1
Mango and Dango;Strolling;;2013-08-13 12:00:00;0
Share the Fun;Bruce L. Rastetter 4-H Exhibits Building;;2013-08-13 12:00:00;1
"Cooking with Honey," Iowa Honey Producers Association;John Deere Agriculture Building;;2013-08-13 12:00:00;0
Ag Craft Hour, Iowa State Fair and Iowa's Farmers;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;;2013-08-13 12:00:00;0
Glass Beads, Suzanne LaTour Stevens;Patty and Jim Cownie Cultural Center;;2013-08-13 12:00:00;0
AllSpice Rub Contest ;Judging Room 1, Elwell Family Food Center;;2013-08-13 12:00:00;0
Cockadoodle-do Casserole ;Judging Room 2, Elwell Family Food Center;;2013-08-13 12:00:00;0
Pillsbury Pie Baking Championship ;Judging Room 4, Elwell Family Food Center;;2013-08-13 12:00:00;0
Live Bats: Guardians of the Night - Could They Go Extinct?;Variety Theater, Maytag Family Theaters;;2013-08-13 12:00:00;0
VSA Iowa presents: Storyteller John Jannenga;Fun Forest Stage, Hy-Vee Fun Forest;ASL interpreted courtesy of the Deaf Action Center and the Iowa State Fair;2013-08-13 12:00:00;0
Chainsaw Carvers A.J. Lutter and Gary Keenan;South of First Church, Heritage Village;;2013-08-13 12:00:00;0
Pigeon Rolling: American Parlor Roller Association Sanctioned Meet;Southeast of Gate 6;;2013-08-13 12:00:00;0
State Fair Sew-In;South Hallway, William C. Knapp Varied Industries Building;Free&semi volunteers needed&semi until 5 p.m.;2013-08-13 12:00:00;0
Bill Riley's Talent Search;Anne and Bill Riley Stage;;2013-08-13 12:00:00;1
Anything Improv, LLC, Des Moines;Fairview Stage;;2013-08-13 12:00:00;0
Des Moines Dance: New Attitude Ballroom Dance Team, Indianola;Susan Knapp Amphitheater;;2013-08-13 12:00:00;0
Timberworks Lumberjack Show;Kids' Zone;;2013-08-13 12:30:00;0
Wheel Thrown Pottery, Rebecca Brandow;Patty and Jim Cownie Cultural Center;;2013-08-13 12:30:00;0
Torch Fired Enamel Jewelry and Stamped Metal Jewelry, Rachel Sims;Patty and Jim Cownie Cultural Center;Materials fee varies&semi pre-registration suggested;2013-08-13 12:30:00;0
Tatting "Make It and Take It" Session;South Hallway, William C. Knapp Varied Industries Building;$10 materials fee&semi 1-2 hours&semi pre-registration suggested;2013-08-13 12:30:00;0
Piraxis Rock, Cedar Rapids;Budweiser Stage;;2013-08-13 12:30:00;0
I Milked a Cow;Boulevard of Dairy Breeds;Sponsored by ISU Dairy Science Club&semi $2 fee&semi 2 hours;2013-08-13 13:00:00;0
Mango and Dango Stage Performance;Expo Hill;;2013-08-13 13:00:00;0
Bandaloni One Man Band;Strolling;Sponsored by Mountain Valley Water;2013-08-13 13:00:00;0
Iowa Mammal InFURmation;DNR Building Courtyard;;2013-08-13 13:00:00;0
Art Attack;Kids' Zone;Free crafts for kids&semi until 5 p.m.;2013-08-13 13:00:00;0
"Iowa's Wind and Solar Energy Potential," Bill Haman, Iowa Energy Center;John Deere Agriculture Building;;2013-08-13 13:00:00;0
The TAF Magic Show;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;Sponsored by Iowa's Farmers;2013-08-13 13:00:00;0
Fresh Fruit Art;Patty and Jim Cownie Cultural Center;;2013-08-13 13:00:00;1
Wire Jewelry Make and Take, Christina Catron;Patty and Jim Cownie Cultural Center;$5+ materials fee;2013-08-13 13:00:00;0
Cooking with Pumpkin ;Judging Room 1, Elwell Family Food Center;;2013-08-13 13:00:00;0
Foods Made with Honey ;Judging Room 4, Elwell Family Food Center;;2013-08-13 13:00:00;0
Predator and Prey: Insects of Iowa and the World;Homemakers' Theater, Maytag Family Theaters;;2013-08-13 13:00:00;0
Mama Lou: American Strong Woman;Fun Forest Stage, Hy-Vee Fun Forest;ASL interpreted courtesy of the Deaf Action Center and the Iowa State Fair;2013-08-13 13:00:00;0
Learn about Iowa's Wine and Grape Industry;Grandfather's Barn, Heritage Village;;2013-08-13 13:00:00;0
Wood Chopping and Sawing Contest;Farm Bureau Pioneer Hall, Heritage Village;Contest registration begins 30-60 minutes prior;2013-08-13 13:00:00;1
Patty Richards Country Music Show, Monroe;Farm Bureau Pioneer Hall, Heritage Village;;2013-08-13 13:00:00;0
Tapping Feet Tap Dance, Columbus Junction;Fairview Stage;;2013-08-13 13:00:00;0
Educational Presentations and Working Exhibits;Bruce L. Rastetter 4-H Exhibits Building;;2013-08-13 13:30:00;1
Barbed Wire Art, Vicki Ferriss;Patty and Jim Cownie Cultural Center;;2013-08-13 13:30:00;0
Egg-ceptional Eggs Cooking Contest ;Judging Room 2, Elwell Family Food Center;;2013-08-13 13:30:00;0
Seminar: Pie Basics, Dianna Sheehy;Judging Room 3, Elwell Family Food Center;;2013-08-13 13:30:00;0
The ReCycle Show;Fun Forest Stage, Hy-Vee Fun Forest;ASL interpreted courtesy of the Deaf Action Center and the Iowa State Fair;2013-08-13 13:30:00;0
Horseshoe Pitching: Open Singles;Horseshoe Courts, Heritage Village;;2013-08-13 13:30:00;1
Deep Fat Fryer Rock, Des Moines;Budweiser Stage;;2013-08-13 13:30:00;0
Izzy Starchild and the Psychedelic Rose Band, Des Moines;Susan Knapp Amphitheater;;2013-08-13 13:30:00;0
Mango and Dango;Strolling;;2013-08-13 14:00:00;0
Team Rock;Expo Hill;;2013-08-13 14:00:00;0
"Happiness Is" Iowa Honey Bees, Iowa Honey Producers Association;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;;2013-08-13 14:00:00;1
Air Brush, Shawn Palek;Patty and Jim Cownie Cultural Center;;2013-08-13 14:00:00;0
Wheel Thrown Pottery, Rebecca Brandow;Patty and Jim Cownie Cultural Center;;2013-08-13 14:00:00;0
Glass Beads, Suzanne LaTour Stevens;Patty and Jim Cownie Cultural Center;;2013-08-13 14:00:00;0
Simple Origami Box Folding, Hansen Family Origami;Patty and Jim Cownie Cultural Center;;2013-08-13 14:00:00;0
Watercolor, Jewelry and Acrylic Painting, Friends of the Left Bank Studio;Patty and Jim Cownie Cultural Center;;2013-08-13 14:00:00;0
Pumpkin Pie ;Judging Room 1, Elwell Family Food Center;;2013-08-13 14:00:00;0
Cougar Country and Other Wild Cats of Iowa;Variety Theater, Maytag Family Theaters;;2013-08-13 14:00:00;0
Art Under the Tent Demonstration: Misty Palek, Watercolor;Hy-Vee Fun Forest;Until 4 p.m.;2013-08-13 14:00:00;0
VSA Iowa presents: Storyteller John Jannenga;Fun Forest Stage, Hy-Vee Fun Forest;ASL interpreted courtesy of the Deaf Action Center and the Iowa State Fair;2013-08-13 14:00:00;0
Grape Stomp;Grandfather's Barn, Heritage Village;;2013-08-13 14:00:00;1
Double J Wranglers Cowboy Music, Shell Rock;Fairview Stage;;2013-08-13 14:00:00;0
Outhouse Races;Grand Concourse;;2013-08-13 14:30:00;0
Weaving on a Rug Loom, Teresa Burkhalter;Patty and Jim Cownie Cultural Center;;2013-08-13 14:30:00;0
Torch Fired Enamel Jewelry and Stamped Metal Jewelry, Rachel Sims;Patty and Jim Cownie Cultural Center;Materials fee varies&semi pre-registration suggested;2013-08-13 14:30:00;0
Cooking with Winter Squash ;Judging Room 1, Elwell Family Food Center;;2013-08-13 14:30:00;0
Szathmary Collection of Historic Recipes ;Judging Room 3, Elwell Family Food Center;;2013-08-13 14:30:00;0
Iowan of the Day Presentation;Anne and Bill Riley Stage;Sponsored by Cookies Food Products;2013-08-13 14:30:00;0
Austin Taft Soundtrack Rock, Waterloo;Budweiser Stage;;2013-08-13 14:30:00;0
Mango and Dango Stage Performance;Expo Hill;;2013-08-13 15:00:00;0
Bandaloni One Man Band;Strolling;Sponsored by Mountain Valley Water;2013-08-13 15:00:00;0
Milking Demonstration followed by Butter Sculpting Contest;Milking Parlor, north side of Cattle Barn;;2013-08-13 15:00:00;0
Iowa's Prairie Buffet;DNR Building Courtyard;;2013-08-13 15:00:00;0
Heritage Farms Presentation;North of Elwell Family Food Center;Presented by IDALS and the Iowa Farm Bureau Federation;2013-08-13 15:00:00;0
"Fun with Ostrich," Iowa Ostrich Association;John Deere Agriculture Building;;2013-08-13 15:00:00;0
The TAF Magic Show;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;Sponsored by Iowa's Farmers;2013-08-13 15:00:00;0
Fresh Fruit Art;Patty and Jim Cownie Cultural Center;;2013-08-13 15:00:00;1
Wire Jewelry Make and Take, Christina Catron;Patty and Jim Cownie Cultural Center;$5+ materials fee;2013-08-13 15:00:00;0
Tie-Dye Techniques, Anita Allen;Patty and Jim Cownie Cultural Center;;2013-08-13 15:00:00;0
Crochet Wired Jewelry, Barb Vaske;Patty and Jim Cownie Cultural Center;;2013-08-13 15:00:00;0
Blue Ribbon Baked Beans ;Judging Room 1, Elwell Family Food Center;;2013-08-13 15:00:00;0
Cookies' Salsa Creation ;Judging Room 2, Elwell Family Food Center;;2013-08-13 15:00:00;0
Mine Is the Best BBQ Sauce ;Judging Room 4, Elwell Family Food Center;;2013-08-13 15:00:00;0
Reptiles of Iowa and North America;Homemakers' Theater, Maytag Family Theaters;;2013-08-13 15:00:00;0
Mama Lou: American Strong Woman;Fun Forest Stage, Hy-Vee Fun Forest;ASL interpreted courtesy of the Deaf Action Center and the Iowa State Fair;2013-08-13 15:00:00;0
Grape Stomp;Grandfather's Barn, Heritage Village;;2013-08-13 15:00:00;1
Fine Line Bluegrass, Centerville;Fairview Stage;;2013-08-13 15:00:00;0
Vocalist Sean Covington, Van Meter;Susan Knapp Amphitheater;;2013-08-13 15:00:00;0
Famous St. Louis Ribs;Judging Room 1, Elwell Family Food Center;;2013-08-13 15:30:00;0
Cooking with Cookies' Sauces & Seasonings ;Judging Room 2, Elwell Family Food Center;;2013-08-13 15:30:00;0
Kids' Egg-on-a-Stick Decorating ;Judging Room 3, Elwell Family Food Center;;2013-08-13 15:30:00;0
Old Thresher's Family Reunion ;Judging Room 4, Elwell Family Food Center;;2013-08-13 15:30:00;0
The ReCycle Show;Fun Forest Stage, Hy-Vee Fun Forest;ASL interpreted courtesy of the Deaf Action Center and the Iowa State Fair;2013-08-13 15:30:00;0
Chainsaw Carvers A.J. Lutter and Gary Keenan;South of First Church, Heritage Village;;2013-08-13 15:30:00;0
Pioneer String Band, Indianola;Farm Bureau Pioneer Hall, Heritage Village;;2013-08-13 15:30:00;0
Press On Southern Gospel, Marshalltown;Budweiser Stage;;2013-08-13 15:30:00;0
I Milked a Cow;Boulevard of Dairy Breeds;Sponsored by ISU Dairy Science Club&semi $2 fee&semi 2 hours;2013-08-13 16:00:00;0
Mango and Dango;Strolling;;2013-08-13 16:00:00;0
Open Class Horticulture Awards;John Deere Agriculture Building;;2013-08-13 16:00:00;0
Heirloom Tomato Contest Awards;John Deere Agriculture Building;;2013-08-13 16:00:00;1
Minute to Win It - Farm Edition, Iowa Turkey Federation;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;;2013-08-13 16:00:00;0
Air Brush, Shawn Palek;Patty and Jim Cownie Cultural Center;;2013-08-13 16:00:00;0
Wheel Thrown Pottery, Rebecca Brandow;Patty and Jim Cownie Cultural Center;;2013-08-13 16:00:00;0
Glass Beads, Suzanne LaTour Stevens;Patty and Jim Cownie Cultural Center;;2013-08-13 16:00:00;0
Mixed Media, Friends of the Left Bank Studio;Patty and Jim Cownie Cultural Center;;2013-08-13 16:00:00;0
Blue Ribbon Pork Loin ;Judging Room 1, Elwell Family Food Center;;2013-08-13 16:00:00;0
Live Bats: Guardians of the Night - Could They Go Extinct?;Variety Theater, Maytag Family Theaters;;2013-08-13 16:00:00;0
Art Under the Tent Demonstration: Cheryl Orahood, Jewelry;Hy-Vee Fun Forest;Until 6 p.m.;2013-08-13 16:00:00;0
VSA Iowa presents: Storyteller John Jannenga;Fun Forest Stage, Hy-Vee Fun Forest;ASL interpreted courtesy of the Deaf Action Center and the Iowa State Fair;2013-08-13 16:00:00;0
Learn about Iowa's Wine and Grape Industry;Grandfather's Barn, Heritage Village;;2013-08-13 16:00:00;0
4-H Parade of Breeding Heifer Champions;Pioneer Livestock Pavilion;;2013-08-13 16:00:00;0
Vocalist Brian Joens, Des Moines;Anne and Bill Riley Stage;;2013-08-13 16:00:00;0
Timberworks Lumberjack Show;Kids' Zone;;2013-08-13 16:30:00;0
Team Rock;Expo Hill;;2013-08-13 16:30:00;0
Weaving on a Rug Loom, Teresa Burkhalter;Patty and Jim Cownie Cultural Center;;2013-08-13 16:30:00;0
Torch Fired Enamel Jewelry and Stamped Metal Jewelry, Rachel Sims;Patty and Jim Cownie Cultural Center;Materials fee varies&semi pre-registration suggested;2013-08-13 16:30:00;0
Line Dance Lessons, Norma and Gary Hatcher, Osceola;Farm Bureau Pioneer Hall, Heritage Village;;2013-08-13 16:30:00;1
Admission after 5 p.m. is $6 for adults, $3 for ages 6-11;Gate;;2013-08-13 17:00:00;0
Share the Fun;Bruce L. Rastetter 4-H Exhibits Building;;2013-08-13 17:00:00;1
The TAF Magic Show;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;Sponsored by Iowa's Farmers;2013-08-13 17:00:00;0
Wire Jewelry, Christina Catron;Patty and Jim Cownie Cultural Center;;2013-08-13 17:00:00;0
Predator and Prey: Insects of Iowa and the World;Homemakers' Theater, Maytag Family Theaters;;2013-08-13 17:00:00;0
Double Gold Wine Sampling;Grandfather's Barn, Heritage Village;Until 7 p.m.;2013-08-13 17:00:00;0
Horse Show: Belgian, Shire, Miniature;Richard O. Jacobson Exhibition Center;;2013-08-13 17:00:00;0
